_id,sid,scriptname,scriptcode,value,sign,net_count,perc,high,low,ltp,updatetime,hightime,lowtime,pvr,volume,volumechange,testvolchange,volumechangesum,oi,oiside,oichange,oichangehigh,oichangelow,tpcoi,askrate,bidrate,fl916,crc7,cvw30max,cvw30min,cvw10max,cvw10min,vol10max,vol10min,vol30max,vol30min,temminslot,cmt10,cmit10,thirtminslot,cmt30,cmit30,weeka,dyna,daya,fl30,wtgavg,vre1,vre15,m10exp,m15exp,m30exp,maxm30exp,minm30exp,emh3,emh3max,emh3min,m60exp,maxm60exp,minm60exp,vre10,cper1,cper5,cper10,cper15,cper30,cper60,mean30,mean60,m2exp10,m2exp30,m2exp60,m2mean,maxm30exp2,minm30exp2,netdemand,netsupply,tbmin,tamax,maxm30expltp,minm30expltp,maxm30expltp2,minm30expltp2,imgabovecrosstime,imgbelowcrosstime,maxm30exptime,minm30exptime,maximgtimeperiod,minimgtimeperiod,maxabovetime,minbelowtime,maxminmaking,m2maxtime,m2mintime,wtg5c,wtg10c,wtg30c,wtg60c,wtgCrossover_Ltp,wtgCrossover_Time,wtg_crossover_Fl,wtg_crossover_flag,wtg_crossover_pcount,wtg_crossover_ncount,valuechangeP916,valuechangeN916,valuechange,valuechange5min,changeinvalueP,changeinvalueN,fl916time,oichangehightickltp,oichangelowtickltp,timebtntick,d30,maxd30,mind30,maxd30ltp,mind30ltp,s30,maxs30,mins30,maxs30ltp,mins30ltp,change_maxd30_flag,change_mind30_flag,change_maxs30_flag,change_mins30_flag,d30s30_pairing_flag,maxd30_count_flagtime,mind30_count_flagtime,maxs30_count_flagtime,mins30_count_flagtime,d30s30levelindextype,d30s30levelindex_count,index_entrytime,index_currtime,d30s30_timing,d30s30param,max60_time,min60_time,max60_flagtime,min60_flagtime,count,ltpSum,diffSqrSum,r,emlevelindex,em30_level_currtime,minm60expltp,maxm60expltp,change_maxd30ltp_time,cfl916_maxd30_fl916,change_mind30ltp_time,cfl916_mind30_fl916,change_maxs30ltp_time,cfl916_maxs30_fl916,change_mins30ltp_time,cfl916_mins30_fl916,level_position_flag,d30s30levelindex,change_flag_time
603c634a2e03c31248d4af32,1614570314092.0,AMARAJABAT1,48556,879.95,1,0,0.2,879.95,879.95,879.95,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,1.3,1,1,0,0,0,4,0,0,0,-100.0,883.9,879.35,0.0,879.95,879.95,879.95,879.95,879.95,0,0,0,0,2,879.95,879.95,1,879.95,879.95,0,0,0,0,879.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.95,879.95,,,,879.95,,,1,0,0.0,0.0,879.95,879.95,879.95,879.95,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,0,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,879.95,879.95,879.95,879.95,879.95,2021-03-01 09:15:14.092,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,,879.95,879.95,,,,879.95,879.95,0,0,0,0,AB,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,A,0,2021-03-01 09:15:14.092,0.0,{'index_1': 0},"{'cfl916_maxd30_level_fl916': nan, 'cfl916_mind30_level_fl916': nan, 'cfl916_maxs30_level_fl916': nan, 'cfl916_mins30_level_fl916': nan}",2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,1,879.95,0.0,0.0,A,0.0,879.95,879.95,,,,,,,,,1,1,
603c636aac73721250d9724a,1614570346980.0,AMARAJABAT1,48556,879.95,1,0,0.2,879.95,879.95,879.95,2021-03-01 09:15:46.980,2021-03-01 09:15:46.980,2021-03-01 09:15:14.092,0.4,1,1,0,0,2813,0,0,0,0,0.0,883.9,879.35,0.0,879.95,879.95,879.95,879.95,879.95,0,0,0,0,2,879.95,879.95,1,879.95,879.95,0,0,0,0,879.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,879.95,879.95,,,,879.95,,,2,0,0.0,0.0,879.95,879.95,879.95,879.95,2021-03-01 09:15:46.980,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:46.980,2021-03-01 09:15:46.980,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,0,2021-03-01 09:15:46.980,2021-03-01 09:15:46.980,879.95,879.95,879.95,879.95,879.95,2021-03-01 09:15:14.092,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.55,,,,879.95,879.95,,,,879.95,879.95,0,0,0,0,AB,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,A,0,2021-03-01 09:15:14.092,0.5,{'index_1': 0.5},"{'cfl916_maxd30_level_fl916': nan, 'cfl916_mind30_level_fl916': nan, 'cfl916_maxs30_level_fl916': nan, 'cfl916_mins30_level_fl916': nan}",2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:46.980,2021-03-01 09:15:46.980,2,1759.9,0.0,0.0,A,0.55,879.95,879.95,,,,,,,,,1,1,
603c636f2e03c31248d4b1ca,1614570351746.0,AMARAJABAT1,48556,4417.85,1,1,0.6,884.8,879.95,883.65,2021-03-01 09:15:51.746,2021-03-01 09:15:46.980,2021-03-01 09:15:14.092,1.8,5,4,4,4,2813,0,0,0,0,0.0,886.15,882.65,0.0,884.48,883.65,883.65,884.48,884.48,4,4,4,4,2,884.48,884.48,1,883.65,883.65,0,0,0,0,883.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.42,0.42,0.42,0.42,881.8,879.95,37.0,12.0,6.0,883.65,12.0,12.0,6,0,0.0,0.08,879.95,883.65,883.65,883.65,2021-03-01 09:15:51.746,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:51.746,2021-03-01 09:15:46.980,2021-03-01 09:15:14.092,2021-03-01 09:15:51.746,2021-03-01 09:15:14.092,0,2021-03-01 09:15:51.746,2021-03-01 09:15:51.746,884.48,884.48,883.65,883.65,879.95,2021-03-01 09:15:14.092,0.0,0,0,0,0,0,3537.9,0,0,0,0.0,0.0,0.0,0.08,0.154,0.154,0.154,883.65,883.65,0.0,0.0,0.0,883.65,883.65,1,1,1,1,AB,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,A,0,2021-03-01 09:15:14.092,0.6,{'index_1': 0.6},"{'cfl916_maxd30_level_fl916': nan, 'cfl916_mind30_level_fl916': nan, 'cfl916_maxs30_level_fl916': nan, 'cfl916_mins30_level_fl916': nan, 'maxd30_fl916': 0, 'maxd30_volume': 5, 'maxd30_volumechangesum': 4, 'change_maxd30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 51, 746000), 'mind30_fl916': 0, 'mind30_volume': 5, 'mind30_volumechangesum': 4, 'change_mind30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 51, 746000), 'maxs30_fl916': 0, 'maxs30_volume': 5, 'maxs30_volumechangesum': 4, 'change_maxs30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 51, 746000), 'mins30_fl916': 0, 'mins30_volume': 5, 'mins30_volumechangesum': 4, 'change_mins30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 51, 746000)}",2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:51.746,2021-03-01 09:15:51.746,3,2643.55,6.084444444444033,1.4241306640010287,A1,0.0,879.95,879.95,2021-03-01 09:15:51.746,0.0,2021-03-01 09:15:51.746,0.0,2021-03-01 09:15:51.746,0.0,2021-03-01 09:15:51.746,0.0,1,1,
603c63772e03c31248d4b24e,1614570359366.0,AMARAJABAT1,48556,5301.6,1,1,0.6,884.8,879.95,883.75,2021-03-01 09:15:59.365,2021-03-01 09:15:46.980,2021-03-01 09:15:14.092,1.9,6,1,1,5,2813,0,0,0,0,0.0,885.95,882.05,0.0,884.33,883.75,883.75,884.33,884.33,5,5,5,5,2,884.33,884.33,1,883.75,883.75,0,0,0,0,883.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,0.43,0.43,881.85,879.95,38.0,13.0,6.0,883.7,13.0,12.0,7,0,0.0,0.21,879.95,883.75,883.75,883.65,2021-03-01 09:15:59.365,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:59.365,2021-03-01 09:15:46.980,2021-03-01 09:15:14.092,2021-03-01 09:15:59.365,2021-03-01 09:15:14.092,0,2021-03-01 09:15:59.365,2021-03-01 09:15:51.746,884.33,884.33,883.75,883.75,879.95,2021-03-01 09:15:14.092,0.0,0,0,0,0,0,883.75,0,0,0,0.0,0.0,0.0,0.13,0.152,0.154,0.152,883.65,883.75,0.0,0.0,0.0,883.65,883.75,1,1,1,1,BA,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,A,0,2021-03-01 09:15:14.092,0.7,{'index_1': 0.7},"{'cfl916_maxd30_level_fl916': nan, 'cfl916_mind30_level_fl916': nan, 'cfl916_maxs30_level_fl916': nan, 'cfl916_mins30_level_fl916': nan, 'maxd30_fl916': 0, 'maxd30_volume': 5, 'maxd30_volumechangesum': 4, 'change_maxd30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 51, 746000), 'mind30_fl916': 0, 'mind30_volume': 6, 'mind30_volumechangesum': 5, 'change_mind30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 59, 365000), 'maxs30_fl916': 0, 'maxs30_volume': 6, 'maxs30_volumechangesum': 5, 'change_maxs30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 59, 365000), 'mins30_fl916': 0, 'mins30_volume': 5, 'mins30_volumechangesum': 4, 'change_mins30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 51, 746000)}",2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:59.365,2021-03-01 09:15:59.365,4,3527.3,9.790069444443859,1.5644543333414895,A1,0.13,879.95,879.95,2021-03-01 09:15:51.746,0.0,2021-03-01 09:15:59.365,0.0,2021-03-01 09:15:59.365,0.0,2021-03-01 09:15:51.746,0.0,13,1,
603c63812e03c31248d4b2f2,1614570369190.0,AMARAJABAT1,48556,10602.48,1,2,0.6,884.8,879.95,883.75,2021-03-01 09:16:09.191,2021-03-01 09:15:46.980,2021-03-01 09:15:14.092,3.2,12,6,6,11,2813,0,0,0,0,0.0,881.95,880.1,0.53,883.87,883.87,883.87,883.87,883.87,11,11,11,11,2,883.87,883.87,1,883.87,883.87,0,0,0,0,883.54,0.92,0.06,3.48,3.48,3.48,3.48,0.0,0.39,0.39,0.0,3.48,3.48,0.0,0.09,0.43,0.43,0.43,0.43,0.43,0.43,883.75,881.85,38.0,13.0,6.0,883.7,13.0,12.0,13,0,0.0,0.0,883.75,883.75,883.75,883.65,2021-03-01 09:16:09.191,2021-03-01 09:15:14.092,2021-03-01 09:16:09.191,2021-03-01 09:15:59.365,2021-03-01 09:16:09.191,2021-03-01 09:15:14.092,2021-03-01 09:15:59.365,2021-03-01 09:15:14.092,0,2021-03-01 09:15:59.365,2021-03-01 09:15:51.746,883.87,883.87,883.87,883.87,879.95,2021-03-01 09:15:14.092,0.0,0,0,0,5302500,0,5300.88,0,5302500,0,0.0,0.0,0.0,0.16,0.138,0.154,0.138,883.65,883.75,0.0,0.0,0.0,883.65,883.75,1,1,1,1,BA,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,A,0,2021-03-01 09:15:14.092,0.9,{'index_1': 0.9},"{'cfl916_maxd30_level_fl916': nan, 'cfl916_mind30_level_fl916': nan, 'cfl916_maxs30_level_fl916': nan, 'cfl916_mins30_level_fl916': nan, 'maxd30_fl916': 0, 'maxd30_volume': 5, 'maxd30_volumechangesum': 4, 'change_maxd30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 51, 746000), 'mind30_fl916': 0, 'mind30_volume': 6, 'mind30_volumechangesum': 5, 'change_mind30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 59, 365000), 'maxs30_fl916': 0, 'maxs30_volume': 6, 'maxs30_volumechangesum': 5, 'change_maxs30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 59, 365000), 'mins30_fl916': 0, 'mins30_volume': 5, 'mins30_volumechangesum': 4, 'change_mins30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 51, 746000)}",2021-03-01 09:16:09.191,2021-03-01 09:15:14.092,2021-03-01 09:16:09.191,2021-03-01 09:16:09.191,5,4411.05,12.161669444443746,1.559594142361643,A,0.0,879.95,883.75,2021-03-01 09:15:51.746,0.53,2021-03-01 09:15:59.365,0.53,2021-03-01 09:15:59.365,0.53,2021-03-01 09:15:51.746,0.53,13,1,
603c638b2e03c31248d4b3a7,1614570379594.0,AMARAJABAT1,48556,18528.93,-1,1,0.4,884.8,879.95,882.0,2021-03-01 09:16:19.594,2021-03-01 09:15:46.980,2021-03-01 09:15:14.092,4.9,21,-9,-9,2,2813,0,0,0,0,0.0,886.4,883.65,-0.26,882.45,882.45,882.45,882.45,882.45,20,20,20,20,2,882.45,882.45,1,882.45,882.45,0,0,0,0,882.33,0.95,0.06,1.95,1.95,1.95,3.48,0.0,0.22,0.39,0.0,1.95,3.48,0.0,0.1,0.23,0.23,0.23,0.23,0.23,0.23,883.75,881.85,2.0,1.0,0.0,882.88,13.0,1.0,13,-9,1.09,0.0,883.75,883.75,883.75,882.0,2021-03-01 09:16:09.191,2021-03-01 09:16:19.594,2021-03-01 09:16:09.191,2021-03-01 09:15:59.365,2021-03-01 09:16:09.191,2021-03-01 09:15:14.092,2021-03-01 09:15:59.365,2021-03-01 09:16:19.594,0,2021-03-01 09:15:59.365,2021-03-01 09:16:19.594,882.45,882.45,882.45,882.45,879.95,2021-03-01 09:15:14.092,0.0,0,0,0,5302500,-7938000,7926.45,0,0,-7938000,-0.79,0.0,0.0,0.17,0.041,0.154,0.041,883.65,882.0,0.031,0.031,0.0,882.0,883.75,1,1,1,1,,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,G,1,2021-03-01 09:16:19.594,0.2,"{'index_1': 0.9, 'index_4': 0.2}","{'cfl916_maxd30_level_fl916': nan, 'cfl916_mind30_level_fl916': nan, 'cfl916_maxs30_level_fl916': nan, 'cfl916_mins30_level_fl916': nan, 'maxd30_fl916': 0, 'maxd30_volume': 5, 'maxd30_volumechangesum': 4, 'change_maxd30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 51, 746000), 'mind30_fl916': -0.26, 'mind30_volume': 21, 'mind30_volumechangesum': 2, 'change_mind30ltp_time': datetime.datetime(2021, 3, 1, 9, 16, 19, 594000), 'maxs30_fl916': 0, 'maxs30_volume': 6, 'maxs30_volumechangesum': 5, 'change_maxs30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 59, 365000), 'mins30_fl916': -0.26, 'mins30_volume': 21, 'mins30_volumechangesum': 2, 'change_mins30ltp_time': datetime.datetime(2021, 3, 1, 9, 16, 19, 594000)}",2021-03-01 09:16:09.191,2021-03-01 09:15:14.092,2021-03-01 09:16:19.594,2021-03-01 09:16:19.594,6,5293.05,12.19229444444377,1.425499587539036,G,0.0,879.95,883.75,2021-03-01 09:15:51.746,-0.26,2021-03-01 09:16:19.594,0.0,2021-03-01 09:15:59.365,-0.26,2021-03-01 09:16:19.594,0.0,9,4,
603c63942e03c31248d4b43b,1614570388810.0,AMARAJABAT1,48556,20298.879999999997,1,1,0.7,885.0,879.95,885.0,2021-03-01 09:16:28.810,2021-03-01 09:16:28.810,2021-03-01 09:15:14.092,4.8,23,2,2,4,2813,0,0,0,0,0.0,886.4,883.65,-0.09,882.68,882.68,882.68,882.68,882.68,22,22,22,22,2,882.68,882.68,1,882.68,882.68,0,0,0,0,882.56,0.96,0.06,4.83,4.83,4.83,4.83,0.0,0.55,0.55,0.0,4.83,4.83,0.0,0.1,0.57,0.57,0.57,0.57,0.57,0.57,884.38,882.48,9.0,3.0,2.0,882.88,13.0,1.0,15,-9,0.0,0.0,885.0,883.75,883.75,882.0,2021-03-01 09:16:28.810,2021-03-01 09:16:19.594,2021-03-01 09:16:28.810,2021-03-01 09:15:59.365,2021-03-01 09:16:28.810,2021-03-01 09:15:14.092,2021-03-01 09:15:59.365,2021-03-01 09:16:19.594,0,2021-03-01 09:15:59.365,2021-03-01 09:16:19.594,882.68,882.68,882.68,882.68,879.95,2021-03-01 09:15:14.092,0.0,0,0,0,7072500,-7938000,1769.95,0,1770000,0,0.17,0.0,0.0,0.15,0.107,0.154,0.041,883.65,882.0,0.069,0.069,0.0,885.0,883.75,1,1,1,1,,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,A,2,2021-03-01 09:16:28.810,0.2,"{'index_1': 1.1, 'index_4': 0.2}","{'cfl916_maxd30_level_fl916': nan, 'cfl916_mind30_level_fl916': nan, 'cfl916_maxs30_level_fl916': nan, 'cfl916_mins30_level_fl916': nan, 'maxd30_fl916': 0, 'maxd30_volume': 5, 'maxd30_volumechangesum': 4, 'change_maxd30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 51, 746000), 'mind30_fl916': -0.26, 'mind30_volume': 21, 'mind30_volumechangesum': 2, 'change_mind30ltp_time': datetime.datetime(2021, 3, 1, 9, 16, 19, 594000), 'maxs30_fl916': 0, 'maxs30_volume': 6, 'maxs30_volumechangesum': 5, 'change_maxs30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 59, 365000), 'mins30_fl916': -0.09, 'mins30_volume': 23, 'mins30_volumechangesum': 4, 'change_mins30ltp_time': datetime.datetime(2021, 3, 1, 9, 16, 28, 810000)}",2021-03-01 09:16:28.810,2021-03-01 09:15:14.092,2021-03-01 09:16:28.810,2021-03-01 09:16:28.810,7,6178.05,18.05561077097441,1.6060426418006648,A,0.0,879.95,885.0,2021-03-01 09:15:51.746,-0.09,2021-03-01 09:16:19.594,0.17,2021-03-01 09:15:59.365,-0.09,2021-03-01 09:16:28.810,0.0,18,1,
603c63a52e03c31248d4b52a,1614570405443.0,AMARAJABAT1,48556,21183.84,1,1,0.7,885.0,879.95,885.0,2021-03-01 09:16:45.444,2021-03-01 09:16:45.444,2021-03-01 09:15:14.092,4.2,24,1,1,5,2813,0,0,0,0,0.0,886.2,883.7,0.0,882.78,882.78,882.78,882.78,882.78,23,23,23,23,2,882.78,882.78,1,882.78,882.78,0,0,0,0,882.66,0.96,0.06,4.84,4.84,4.84,4.84,0.0,0.55,0.55,0.0,4.84,4.84,0.0,0.1,0.57,0.57,0.57,0.57,0.57,0.57,884.38,882.48,11.0,4.0,2.0,882.88,13.0,1.0,16,-9,0.0,0.0,885.0,883.75,883.75,882.0,2021-03-01 09:16:45.444,2021-03-01 09:16:19.594,2021-03-01 09:16:45.444,2021-03-01 09:15:59.365,2021-03-01 09:16:45.444,2021-03-01 09:15:14.092,2021-03-01 09:15:59.365,2021-03-01 09:16:19.594,0,2021-03-01 09:15:59.365,2021-03-01 09:16:19.594,882.78,882.78,882.78,882.78,879.95,2021-03-01 09:15:14.092,0.0,0,0,0,7957500,-7938000,884.96,0,885000,0,0.09,0.0,0.0,0.28,0.11,0.154,0.041,883.65,882.0,0.066,0.069,0.0,885.0,883.75,1,1,1,1,,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,A,2,2021-03-01 09:16:28.810,0.5,"{'index_1': 1.4, 'index_4': 0.2}","{'cfl916_maxd30_level_fl916': nan, 'cfl916_mind30_level_fl916': nan, 'cfl916_maxs30_level_fl916': nan, 'cfl916_mins30_level_fl916': nan, 'maxd30_fl916': 0, 'maxd30_volume': 5, 'maxd30_volumechangesum': 4, 'change_maxd30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 51, 746000), 'mind30_fl916': -0.26, 'mind30_volume': 21, 'mind30_volumechangesum': 2, 'change_mind30ltp_time': datetime.datetime(2021, 3, 1, 9, 16, 19, 594000), 'maxs30_fl916': 0, 'maxs30_volume': 6, 'maxs30_volumechangesum': 5, 'change_maxs30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 59, 365000), 'mins30_fl916': -0.09, 'mins30_volume': 23, 'mins30_volumechangesum': 4, 'change_mins30ltp_time': datetime.datetime(2021, 3, 1, 9, 16, 28, 810000)}",2021-03-01 09:16:45.444,2021-03-01 09:15:14.092,2021-03-01 09:16:45.444,2021-03-01 09:16:45.444,8,7063.05,22.544712333474315,1.6787164863919963,A,0.28,879.95,885.0,2021-03-01 09:15:51.746,0.0,2021-03-01 09:16:19.594,0.26,2021-03-01 09:15:59.365,0.0,2021-03-01 09:16:28.810,0.09,18,1,
603c63bd2e03c31248d4b691,1614570429433.0,AMARAJABAT1,48556,21183.84,1,1,0.7,885.0,879.95,885.0,2021-03-01 09:17:09.434,2021-03-01 09:17:09.434,2021-03-01 09:15:14.092,3.4,24,1,0,5,2818,1,5,5,0,0.18,886.2,883.7,0.0,882.78,882.78,882.78,882.78,882.78,23,23,23,23,2,882.78,882.78,1,882.78,882.78,0,0,0,0,882.66,1.0,0.13,9.68,9.68,9.68,9.68,0.0,1.09,1.09,0.0,9.68,9.68,0.0,0.19,0.14,0.57,0.57,0.57,0.57,0.57,884.38,882.48,11.0,4.0,2.0,882.88,13.0,1.0,17,-9,0.0,0.0,885.0,883.75,883.75,882.0,2021-03-01 09:17:09.434,2021-03-01 09:16:19.594,2021-03-01 09:17:09.434,2021-03-01 09:15:59.365,2021-03-01 09:17:09.434,2021-03-01 09:15:14.092,2021-03-01 09:15:59.365,2021-03-01 09:16:19.594,0,2021-03-01 09:15:59.365,2021-03-01 09:16:19.594,882.78,882.78,882.78,882.78,879.95,2021-03-01 09:15:14.092,0.0,0,0,0,7957500,-7938000,0.0,0,0,0,0.0,885.0,0.0,0.4,0.117,0.154,0.041,883.65,882.0,0.066,0.069,0.0,885.0,883.75,1,1,1,1,,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,A,2,2021-03-01 09:16:28.810,0.9,"{'index_1': 1.8, 'index_4': 0.2}","{'cfl916_maxd30_level_fl916': nan, 'cfl916_mind30_level_fl916': nan, 'cfl916_maxs30_level_fl916': nan, 'cfl916_mins30_level_fl916': nan, 'maxd30_fl916': 0, 'maxd30_volume': 5, 'maxd30_volumechangesum': 4, 'change_maxd30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 51, 746000), 'mind30_fl916': -0.26, 'mind30_volume': 21, 'mind30_volumechangesum': 2, 'change_mind30ltp_time': datetime.datetime(2021, 3, 1, 9, 16, 19, 594000), 'maxs30_fl916': 0, 'maxs30_volume': 6, 'maxs30_volumechangesum': 5, 'change_maxs30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 59, 365000), 'mins30_fl916': -0.09, 'mins30_volume': 23, 'mins30_volumechangesum': 4, 'change_mins30ltp_time': datetime.datetime(2021, 3, 1, 9, 16, 28, 810000)}",2021-03-01 09:17:09.434,2021-03-01 09:15:14.092,2021-03-01 09:17:09.434,2021-03-01 09:17:09.434,9,7948.05,26.091656777918733,1.7026664310205635,A,0.68,879.95,885.0,2021-03-01 09:15:51.746,0.0,2021-03-01 09:16:19.594,0.26,2021-03-01 09:15:59.365,0.0,2021-03-01 09:16:28.810,0.09,18,1,
603c63be2e03c31248d4b6b6,1614570430483.0,AMARAJABAT1,48556,25594.82,-1,0,0.5,885.0,879.95,882.45,2021-03-01 09:17:10.484,2021-03-01 09:17:09.434,2021-03-01 09:15:14.092,4.1,29,-5,-5,0,2818,1,5,5,0,0.18,882.9,880.1,-0.44,882.67,882.67,882.67,882.67,882.67,28,28,28,28,2,882.67,882.67,1,882.67,882.67,0,0,0,0,882.58,0.55,0.13,4.83,4.83,4.83,9.68,0.0,0.55,1.1,0.0,4.83,9.68,0.0,0.19,0.05,0.28,0.28,0.28,0.28,0.28,884.38,882.48,0.0,0.0,0.0,883.1,13.0,0.0,17,-14,1.94,0.0,885.0,883.75,883.75,882.45,2021-03-01 09:17:09.434,2021-03-01 09:17:10.484,2021-03-01 09:17:09.434,2021-03-01 09:15:59.365,2021-03-01 09:17:09.434,2021-03-01 09:15:14.092,2021-03-01 09:15:59.365,2021-03-01 09:17:10.484,0,2021-03-01 09:15:59.365,2021-03-01 09:17:10.484,882.67,882.67,882.67,882.67,879.95,2021-03-01 09:15:14.092,0.0,0,0,0,7957500,-12350250,4410.98,0,0,-4412250,0.0,885.0,0.0,0.02,0.048,0.154,0.041,883.65,882.0,0.042,0.069,0.0,885.0,883.75,1,1,1,1,,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,2021-03-01 09:15:14.092,I,3,2021-03-01 09:16:28.810,0.0,"{'index_1': 1.8, 'index_4': 0.2, 'index_12': 0}","{'cfl916_maxd30_level_fl916': nan, 'cfl916_mind30_level_fl916': nan, 'cfl916_maxs30_level_fl916': nan, 'cfl916_mins30_level_fl916': nan, 'maxd30_fl916': 0, 'maxd30_volume': 5, 'maxd30_volumechangesum': 4, 'change_maxd30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 51, 746000), 'mind30_fl916': -0.26, 'mind30_volume': 21, 'mind30_volumechangesum': 2, 'change_mind30ltp_time': datetime.datetime(2021, 3, 1, 9, 16, 19, 594000), 'maxs30_fl916': 0, 'maxs30_volume': 6, 'maxs30_volumechangesum': 5, 'change_maxs30ltp_time': datetime.datetime(2021, 3, 1, 9, 15, 59, 365000), 'mins30_fl916': -0.09, 'mins30_volume': 23, 'mins30_volumechangesum': 4, 'change_mins30ltp_time': datetime.datetime(2021, 3, 1, 9, 16, 28, 810000)}",2021-03-01 09:17:09.434,2021-03-01 09:15:14.092,2021-03-01 09:17:10.484,2021-03-01 09:17:10.484,10,8830.5,26.451656777918622,1.626396531535856,G,0.0,879.95,885.0,2021-03-01 09:15:51.746,-0.44,2021-03-01 09:16:19.594,-0.18,2021-03-01 09:15:59.365,-0.44,2021-03-01 09:16:28.810,-0.35,18,12,
